,labels,x1,x2,x3,x4,x5,x6,x7
943,-466.8631716340447,203.88576119862296,42.847068524672025,-6.2000781782811965,94.40254959745144,8.274079462749176,69.14799964938972,22.340978352171245
671,-317.3109135258296,152.49315072303258,44.77630782596003,-17.501067610277484,100.30240752185085,5.827561885245492,23.498017945700038,14.826072768452391
721,-458.1821369088874,157.5513203423781,40.51655499548095,10.688565549677874,90.0357635055018,13.595092545538295,58.35408004419426,42.256913825718094
973,-723.9065288402803,224.1608644178544,44.02184083021029,35.60218953811598,93.68896717573507,3.0481431689670515,14.497175244252045,15.860595591509707
359,118.7918048802362,221.7834903348475,44.6972185791084,-71.11565106927362,91.54694580515029,3.128915705331881,80.02644082600116,49.86585907870746
909,-833.8836885056413,194.36412740346717,43.57934447993041,49.11171405067515,86.40955240615023,6.893470072108323,6.927351540251004,7.308524172899894
552,-629.4681438798974,87.2789759656082,45.74463559296462,50.09413699525236,125.26386948219002,3.5559649091803265,44.12324063008135,71.55133396809137
89,-601.2232726819451,167.07009132468937,37.12759004488479,18.608014406589287,109.44387880093812,2.1296902149445938,37.39670291291904,9.330259737491174
868,-910.0339389310153,137.11949610932302,39.28658611035321,79.95248184893562,107.88768808924499,9.264534370637636,61.52238286301598,62.07100198203507
958,-462.67322675192537,171.8950752584277,39.77504736497097,24.455821123801474,93.74815189900377,4.001970252787725,6.051853386912296,35.57513476737106
182,-340.5152625257245,188.8162334888951,37.8003657262575,-9.747111025384967,104.53034023434796,2.6173309783705037,41.815556577728564,19.335308553401557
289,-295.66314443779567,129.7848657824865,46.28105695913085,-29.66085235054045,122.65416300861321,5.748894700935566,37.386591096589925,5.7094841921664585
372,-461.594221943518,118.45477845372282,40.539654293176696,28.63680380803205,98.36209982979342,11.40491827742701,52.75022552580243,64.19850158820773
379,-349.58328923560333,222.2807039545908,35.8508681276761,-19.16768399206435,103.11181317296378,7.574851720737237,49.57796894324437,2.547749709284049
893,-652.9010171628315,172.08475725162248,47.69851597847344,42.689406511131786,125.6530249944751,2.356669613556231,65.42059032110913,73.98812443300861
450,-396.64472522956004,171.15784035678962,45.166380501938,-17.856021829565073,99.93823814065992,14.013184171943667,49.49142324287696,14.899316445400395
345,-548.0792248335947,179.55415798079088,45.33877510416517,6.065199830041803,85.63215855453619,13.68065221768448,76.20461888745443,36.383427366646174
28,-283.46046921255993,85.41854150769443,44.66737081377637,8.185834909402974,98.8516300258724,4.096858725555133,48.599883961191594,72.467625360675
849,-906.8436157805838,185.7002333199461,44.49563711477804,62.71610829333723,118.21663121839941,3.850775995690311,26.39090400783505,25.074058065788694
274,-288.4382520202643,181.205783935404,37.83917842850351,-31.81003266909414,120.02418511236431,14.19570361406297,62.43363104835758,2.698970702523797
13,-151.32021475658217,113.99983676222313,45.43861524941205,-18.93193626079936,106.94409618281219,7.032934358241122,33.33450416169899,50.91581440842762
465,-23.636472784279427,189.98227980904358,35.3675186504953,-36.278650748376045,82.85833852114351,8.463232193806459,50.00768683124689,44.47316288711086
193,188.12794368757926,127.55249535102072,43.365164322855904,-62.99619038925577,99.45738563163343,11.22314676647868,58.22716158457731,55.0535203070224
654,-193.28715828353182,191.30511993794025,43.77156963195628,-20.08404480633109,100.89872058850494,4.211003348859723,83.19075721187966,68.6220339194651
523,-435.2378633237605,137.6836802083447,39.895201541637626,12.071792159474533,115.63264949594536,9.644350765082773,22.56764056690556,26.5121532492398
670,-745.2480056949805,186.11007708978764,47.532486645799025,24.451870923804695,125.31606884022072,8.32754144700717,76.1206260802268,28.946932656146146
928,-81.84041216582041,97.5431235138465,41.949918314643774,-11.388436565086064,91.41566311950736,4.848089374236727,48.216489041212576,77.85189483216293
51,98.49497560705306,165.4156885949109,45.50089308529671,-60.58924536645267,118.77977412463669,10.852117720623047,79.86771947767029,63.13676396389492
569,-540.0998284614756,118.55601820425484,35.08418935714283,59.24528669873369,119.0292472814362,8.616861412478515,6.6468742735131565,66.77003574077057
232,-803.0263622673517,221.6620650792072,36.39699249190968,62.94515053361615,119.65425868090756,4.250368834781016,29.681030328056927,37.6836311503146
91,-121.16350121575421,208.19420428855202,39.10035043238946,-27.711602260424442,101.09330582440201,4.236244944057476,19.307925501875705,24.823508136831702
572,-117.23956181833245,103.67667297369029,42.348823211297415,-3.4099832815602853,125.86186778657671,7.5389823889098935,40.25019202090524,79.90992282235057
716,-943.8038209383444,205.3577331902816,36.99251653395841,90.03940174487272,82.36826648341335,2.902721383482697,47.5621492981441,60.57933395973871
515,-672.3993077918485,188.6760604255439,44.7038671467685,36.55405451337997,121.54864135738977,9.42275558225925,36.65125717107051,37.21863557974504
564,-300.8298803755216,197.244984455265,35.637570760720784,2.9273959589192367,87.16520152449921,4.39873208139398,33.41436257609259,39.660449061750676
682,-616.8094090068038,76.34769706644198,41.964859333551715,42.717233429304926,96.47436164120724,9.812382274100152,35.252726162273305,47.70242441148673
697,-636.8456234137197,184.7050444957937,38.41811203975696,47.299364932969844,112.64353072568943,9.396196709576884,9.469173783236727,34.21949752723518
467,64.87499731291933,205.2876773288239,35.07833402087577,-37.15678130206296,94.20977352129871,7.436996855065996,31.00661152323521,48.76751194335434
760,-260.58048891246705,88.17613901157236,36.29336874330053,6.196917449482348,90.75926844716406,10.852376837607405,35.760509689330505,48.68910829818285
538,-247.62610372565982,146.63221407082173,36.55639353694957,8.124487303885598,88.47546742742813,8.62353989450615,15.97298649552085,50.30952330251997
49,-88.17380842955072,77.80729860161074,47.58073830183133,-27.204606494862105,98.0736628743846,5.8821069574304286,60.8019552991388,65.64362755130064
883,-886.8030712662977,113.81936244175353,38.415733380120095,73.78006850710538,82.34944077647194,8.931952106029888,35.469713339423706,36.40359518989112
487,-157.24150987904096,183.71423408289112,45.67185431275446,-11.898175081919485,91.72361418165356,7.039315386099595,58.575154340278615,78.43827888984151
919,-918.6184401616388,134.1642771751391,42.46736369392992,64.43980861029092,117.74544822339877,12.073268778024412,39.193676965513504,24.85689615343155
297,-285.76698891670407,146.57654214545195,44.11910166790153,11.886244633472636,123.93375207653546,3.678515062948569,35.60765394015203,74.51494758451365
755,-230.86373203659562,153.89341420787963,48.01714222571586,-15.38982713518103,122.80668211445915,8.241497153860019,17.735613297211096,35.44917989059326
955,-441.5155222653051,130.7801096103409,42.75779301864248,5.730690587693098,99.97946528930822,5.6242504746172886,54.578162165508566,36.83923162300332
827,-278.66681608324217,137.93023292409183,44.70074868908032,24.8224071257657,83.05490627568487,6.2341044191106025,5.138399260180403,80.95677549994848
164,-832.4802254951476,120.53190305069523,47.71362316418184,33.59030741976842,105.84900471652331,9.073239568075062,69.45242930461114,19.095425990127747
959,-255.08493119090875,111.0756142072322,46.9643082132034,-10.8338541118219,110.60533177214946,3.4182718573661006,67.6894203826558,62.28525499735481
543,-710.9009308893285,141.89820915597102,45.41401914189834,25.40327104582466,98.2274061513624,9.33524874583484,76.25597541721444,31.660686946071124
288,-306.47205368430394,211.6331212358287,40.809412694306076,24.97093262179937,123.65722894967968,8.294670293043975,10.31047156408842,76.03001756239202
354,-226.11436675491558,162.5880001925328,43.05474422136454,-22.63869510124433,87.71613575291065,5.7454809781148635,18.105254081491424,18.96051009595368
6,-579.6809169094407,148.47638628848136,35.50193816684337,47.42599991690688,90.81810921503175,7.508328994940749,65.34108876691337,70.30427933183495
148,-802.2574266781793,95.10207054357107,46.79578783070185,39.61804589218777,92.64384166605505,13.204233968285516,44.26402889079375,20.254334384511626
967,-951.2505121940677,87.95430155816307,41.80056126355974,71.01172957530356,107.02785259195764,7.606081089224622,79.3550803327076,47.72704313401983
509,-363.0542453051498,119.13273364342052,38.39177400148632,20.12674363622793,101.67130587008005,12.553930507734512,37.02462907792154,59.14982914734097
894,-299.1251386853383,103.90304145019995,45.59744161472267,-3.7297561364043954,108.05024512195169,3.2788455644369563,61.92875122012718,58.2761576186114
953,-603.4541923239964,143.78888497742196,41.33534011193197,58.96665867789857,108.59604212514502,14.209897283856428,15.009572925833723,67.81890880072484
86,-751.4940385613833,171.8361261534716,46.34268375685027,1.4882584475833072,109.93661951113985,8.340652026684621,73.84960965609831,21.16311506357652
167,-93.25054058415589,211.70240144141263,36.050414444123504,-35.30637054883887,96.18234222385908,9.196718174565813,45.2831542571772,29.23878656481726
42,-298.51417783152266,106.31978618455769,42.78542338948731,8.321689480228338,93.62898243365306,7.1917655877570965,63.44542058556997,74.31114426689284
846,-660.3146553771137,96.09983235209316,47.98187209595043,27.17367652244101,125.62131839251256,13.339599358927979,67.09466997753194,41.80411646414759
864,-497.00460729893547,171.4850608298409,43.7540959911064,27.220210667945675,113.12661200788204,1.065438539512948,19.46528885752781,48.106523948711654
765,-773.8501228606834,71.59912794053923,45.217832346452255,39.15009073919704,116.9967169395515,4.711283230696552,20.82908722491636,6.453152148529285
782,-459.2352521127119,79.87127053408416,42.76702002371701,2.669237669771136,90.58058489396385,4.084511057656998,68.10045419815437,33.95283018424915
863,-549.0849489113015,198.2980862526968,40.472801871983584,32.408007405435875,98.73795508498155,11.386732606775572,66.57256396908029,67.19342288504205
476,46.9061789108562,69.86099010813734,45.52622704111127,-35.04827596706629,93.74460173360062,2.6895492104356777,7.54713840066934,50.36519975618699
728,-690.8341134376767,105.25249481972834,40.91824886380502,24.137590763330568,101.0819512049387,4.28125206216162,47.427951573082545,6.135709086471327
869,-109.40392517281002,94.37489207317644,36.25530085671164,-41.224393102344656,84.57137235822185,7.817893746836684,33.991288812920224,3.0311613697442965
299,94.4080916636383,107.91164979021737,43.322624786213865,-65.57257588103141,96.94874411653994,12.995805787535215,83.22989102097867,46.36120885734953
578,-273.5891012939715,122.13579007070308,43.454624104306916,-16.616497329719653,88.3231989390427,9.37574913018348,45.531233020015875,33.4331843442026
20,-696.0826126924834,104.60119976797395,36.537690113033655,61.188727129993524,82.17758556879949,7.418211146800113,21.960229485210284,47.00350335363215
637,143.0355208452867,192.17409270255501,47.675421694678924,-65.07482519594001,103.29033110904443,9.611408183818998,22.32100347700536,36.041308800838706
471,-114.29526030363888,108.56171482921827,47.56609734042549,-13.983029922908154,100.00960698623452,5.050148185801212,37.58086766868203,72.18859563210819
751,-431.672001895688,172.95909153880848,45.36274348172461,-7.2582252200955395,87.06572248580933,14.188029678862375,15.347466017189088,1.8253159395210008
789,-546.2684471173295,114.21696268330516,35.81602485050496,37.147178805796884,107.52328513951224,9.387230659843585,37.708119421418026,42.25696420692257
737,15.744900395507386,128.98509908485843,37.397655813889656,-34.211064927920525,88.2903705333615,9.218411030281146,8.929933608866019,31.29694788131229
862,88.19199752604202,210.4911705907552,42.65505881827149,-52.43409660943595,98.92993878244013,4.710312871250305,56.70842394655954,56.69832875912704
259,-272.419922087371,186.84705318358863,44.023582162080544,-6.358524201004816,85.70299454906032,3.172889928266035,65.69899001999687,66.19244410315535
112,-420.5871173760338,140.47351048314016,44.67260151918562,1.6783655478028194,121.48473612953528,13.69723648219655,37.89879443283804,30.89212780534481
24,-41.216435395579424,112.44433556377597,47.67415816304406,-26.87522094147061,114.00416864879958,8.054325933829151,61.74888666720771,79.44261785798099
658,-942.8490058385077,124.67793243721692,46.403375235650046,57.147626802924364,96.68204686763922,5.441298631650327,57.185451525927974,26.4007740126167
736,-495.108654438313,124.91624125007704,43.607961789301434,32.2729835594896,105.43510128708729,2.875924329234984,28.97603765983593,60.16465320389421
78,59.65491173614811,155.6389143351858,42.7458577780596,-44.36366032618434,115.71912051073171,8.906463862627293,9.473319270978363,35.99079982020771
488,-206.98467446963082,180.52055691699303,44.75296204722479,-26.327053792499903,88.11051260046305,10.204070378618828,19.88632118603918,22.999737515579504
618,-158.87773694978102,145.24313626828422,43.83559061582618,5.6100096545276354,123.25891728389752,1.4546736422366595,20.137608463871167,81.67712266816257
500,-942.8477018742084,137.74304289830178,43.12535801364503,65.03315836573516,108.78628328156731,13.981343256304493,6.955351010814779,5.6602554134711776
680,-190.40227342476865,213.504086970264,35.547773358929405,-1.9233533401917384,97.86533641998732,13.027554299799284,54.904741255682794,69.12924303906478
988,-858.2169754213164,214.2899830575089,41.184328563901786,79.17569586467806,103.35329319908934,8.19767116791383,48.20043189892272,72.27537821384695
949,-113.62583291464044,150.5417603301119,39.04252578270583,-18.468896950641025,117.23785851975948,11.921209290889552,42.44853802099647,52.556667878387
585,-631.7383018172097,125.63870409327116,40.86420916393679,49.5525324307627,101.05405963097256,11.271831330937975,39.8558988839219,60.6299587586792
633,-654.1881311818619,176.53956163114262,41.22325550491461,41.54521552891978,104.24542061362078,6.457114380913409,23.759977912002306,36.97649117742647
956,-803.1133176580583,208.10152741088055,46.02572659023382,51.984697884137276,91.39096383120598,8.884542478984345,17.326620708472753,29.411261429534125
768,-702.1960667717852,126.637915418874,46.600507706835145,20.701688421328747,94.48962692330393,13.728455067590033,38.651951260200704,3.3758384669454373
211,-310.53576495421953,170.54463112247447,46.228256715362775,-0.4484991075451621,85.78673093944394,4.66400370506536,25.76123784591394,46.687843706612504
639,-319.0678183091025,115.41588637786577,44.664719937368574,3.494806200274284,87.36198579909632,13.638384314572082,72.5677494848973,73.00846896998982
66,-825.7866307846538,104.30987474021887,38.06809902040968,43.72076561794041,125.81559119693905,7.861184124609642,64.28482919771109,13.489293274995465
803,-79.2268005710971,177.560254465017,42.824108869528594,-54.705895926831744,93.8121008672178,5.210777705518379,41.23924540028035,6.851799099907327
511,-473.3069210229537,184.1436696950797,41.255185229115426,4.55138256107144,127.23684914951087,3.9822734055352687,33.143175163554325,16.302693536101724
84,-128.4312315239843,157.4803112749842,36.548499376042145,-32.21768314030426,87.5360845037053,8.865547744680937,28.30309362052557,11.34876125245098
25,-214.5876328026668,205.5833266832464,45.35925438404546,-14.333986268327761,108.74243548555185,9.628536563600717,51.062795057052355,60.413591297740744
806,-615.4436136908631,70.57392080343337,35.872102737465234,30.17008002867032,122.01305950521902,3.0737003205645466,82.67694187415046,40.45474685172543
579,-100.25932256736587,173.1871875381071,37.50547696620856,-4.933603915275193,86.38831249529791,4.94537584939805,40.01016183169289,75.56939060687128
314,157.16144603194755,91.48849769785048,36.573735585777136,-32.87250212956296,82.23080363836684,9.486333662645237,43.38021933366153,80.07400365182262
605,-479.12433966372805,77.85992272105055,40.7960855684134,26.08806645615149,87.95620902761074,9.983800265213409,13.723669003131512,34.63898878030039
21,97.75225396435684,75.0013200356245,45.16166168811026,-63.49927209570861,103.18128352653429,9.672531788986774,13.914157821011337,11.730630439826006
911,-995.6337706572208,195.9777911179321,42.39931010400932,49.518628391799794,108.39698692305343,5.649337313959154,60.177995208240176,0.4072433141477594
321,-809.7825382130877,221.84991892090585,42.45876767288256,37.23057556760958,98.25738749453646,4.573393858143153,27.533363018512656,4.6541643597177424
154,-640.2382686729993,149.4467348348063,43.62901019880188,23.736612088905748,94.60610093539215,1.4678236128596571,9.12801637916748,5.220350250959083
589,-119.26767125609624,187.7182006917592,44.79158819328539,-26.25478456874305,126.39107628313678,6.33143839831871,34.36766125769595,46.06255205929399
655,-572.4819802269545,100.43048525841962,40.29519449392912,39.30498349547366,125.61054500158696,8.102796868238164,7.899867767221126,34.22763844988159
878,-604.6423850449577,105.33084221730844,40.91914382501784,61.112058635585726,88.95780022868969,10.47476401584284,20.038485572518315,71.35239360188353
335,-74.76132564582207,89.6735881109453,46.65762738140742,-10.118783125239569,86.30135444215149,5.571765380303268,12.327489437258285,70.56035730436474
891,-622.5675334510722,186.9907735230172,47.309310823739956,11.236180158109066,115.1471540816918,5.96017096215016,21.839765888690682,2.2688235715665566
681,-359.3561977379525,190.67865093320117,43.00316813135756,-15.9649607350063,107.13524271396594,2.8316900655397537,74.20677273093341,32.47521614760355
784,-160.01495460905613,220.35175433757385,42.85057946254839,-10.442806072764128,108.37713595484492,1.3987061802771827,59.036716779513405,76.0204858379829
872,-642.0280213987402,94.53859409144181,47.856302809092035,15.36027155258326,115.96705507038445,1.4395419359801644,78.95192620656049,33.56445033847981
950,-240.01749828332038,72.67054489048533,42.80626052415335,3.1181281331409134,86.97369307059155,5.746536916886648,35.255214557533264,63.37571497061155
520,-643.9035783719744,197.36920218343718,47.521558182585856,42.719982735028864,124.83661575648566,7.0268773080332565,65.001150208775,72.84255906697015
702,-640.7522267009881,79.96323739496526,44.393165141670416,51.002395472382794,123.8909182399548,11.364613533423915,62.08430251407896,76.28036797665814
819,-660.3095683479715,224.96692033949887,37.4184662018194,30.344920030079198,97.43698059688185,6.694143325162947,22.413957358486748,11.345868164756167
691,-200.79792237256746,85.11983905473474,38.71148648450641,-14.354979855567384,96.35696997316872,5.272153642615824,31.323187753615827,31.372149869891715
403,-980.2515491050852,158.2835257348646,40.78666194758589,74.85589057025655,105.62283031014023,8.41357108134001,23.46028817125359,20.844141537705426
355,-198.2419161828909,192.2027604424721,41.10633693933707,-4.179642164321384,84.89343886475861,5.79904819583173,17.0467434132497,48.673349520127786
388,-281.5272869065658,97.43427534374004,39.60624350685144,-15.147455764848775,106.1736368658774,7.316746547212476,74.79753896766826,38.541446624546815
786,323.56367644159764,214.48777307065959,38.48889852247052,-78.05084570985419,93.4996585427233,7.9952064916886165,64.04918188682747,60.132156951144154
27,-383.6642104320498,154.34728525243773,38.265907927900464,12.108810772485466,91.24656142787514,2.89145935778845,25.46093361154379,36.48464836505266
256,-289.8303425598845,176.04189872285752,43.85597831775582,-3.9610488485073247,102.27338141852492,12.665137210539827,29.70724174379273,48.04235186479782
537,-155.23893832702967,196.88854512559783,42.103672921297424,-19.551479549373273,108.02170885720793,8.694810854926343,46.516833900330745,55.239568703779895
196,104.97658662552332,201.96021365561717,36.854096468694344,-36.79390047897596,107.86674590318701,8.668822570373537,11.916796528342097,51.57085604273121
516,-529.8460353036899,166.3410203569868,39.80243585091567,50.446572915282715,121.23913331652149,9.3519033026517,11.246277009991683,74.47534948262862
556,-308.49727800907385,125.69662285068495,43.08536103740215,3.65177351761348,111.43270027901904,3.1624783702088792,24.95911930153372,47.6308841387005
653,-1147.2061429949092,94.04212455921534,44.780645667093324,105.74898274815969,118.05056904533859,4.705382575454413,18.32619535046721,39.994871324568905
45,-66.44683283614393,204.3072880762872,44.61907182008336,-43.004806201375644,82.33189484609412,5.568701094470126,83.33842810772515,58.00734406226192
61,-62.28533225935065,207.14069301425747,44.22919977853221,-12.921318673832294,101.28908031416258,4.45097699723252,28.26043778989915,78.49300417543787
202,-158.34164736411643,71.51811523793387,37.38286318583551,-23.668773112327948,106.37846368523041,2.4917246191025098,79.40240247260147,47.169993814070615
629,-340.8785589160555,106.45011207504291,45.28605332571156,1.6949486591357292,100.70954416625696,12.112054177902412,36.75828075022265,45.27702802244904
495,-537.2679851678562,161.79322810525932,38.29443179714031,24.41480973356873,113.9276025550084,11.351370515655965,56.17171017627414,42.18966717693079
710,222.7608998387677,124.71502774560669,35.34565769937182,-46.26339308547588,83.45789121765358,7.374091486279492,36.678200850012324,65.45540751656104
58,-833.7053440366327,93.86508583312487,42.90545017793245,36.100402108502976,94.09127624062971,2.420945584906848,59.37469401785246,5.0440471193168746
724,-466.2866855864685,87.42883621482201,41.4539582108559,8.07307485253318,104.673974263766,12.452134103184507,51.397074718988144,30.076120279429155
470,-40.90014378561168,171.91517620643035,39.214874885399645,-44.6642811575291,123.40068718406214,8.241596308047603,48.921977695893716,30.62772340564571
732,-889.233645131737,157.52114958416703,40.597238170657185,43.765368733070716,116.04600401141136,4.970197364739975,57.614517313619004,4.446228364474024
807,-95.98140411840023,190.07481584802548,41.162000718923814,-2.6050014240945423,115.27301111913157,8.839565816758746,15.732661066306488,73.89956004974279
674,-664.9070487757265,76.68807314668884,43.564659818460754,41.619799174242495,104.79518917826924,10.181702367773646,36.40003280069976,39.617829077280476
604,-421.85112288417395,181.13002105345333,38.33995321647521,43.05202062035181,115.82226438060655,13.671358017134088,7.963800268562855,74.91191583477719
115,-825.8756808951429,93.82177303077495,42.92528198173002,77.77800813465744,89.34310670844675,10.060954359345773,17.34183410858951,55.98025408311914
847,-742.4421976929608,74.2906888846709,38.9259951387849,50.335892680506,115.35148271770693,9.78489967464826,62.95548386090845,45.908018103115424
147,-667.5403406920307,90.03015984261174,47.788346549850644,60.225788028158036,89.56691491942475,7.872618134193642,36.83577523948674,79.18817506435096
614,-542.2369215162694,79.50327426082049,38.58128237369312,22.45461057901548,120.680942837848,14.255646121935804,4.666829977215163,5.348821631277127
889,-44.22813926490785,218.46324647803826,43.0964175523781,-15.741090697933517,115.34176884990379,10.734167215587334,7.049530765346089,65.88661477601853
790,-390.31124149653084,121.10600103123005,44.98962889639943,-6.951750934512397,126.7605671679538,4.224613648301748,32.008395203335674,17.801490285649212
886,51.820179012588795,164.999947029229,39.584457922401924,-34.64222992893942,97.44428813040058,6.080628591061566,25.454554152420503,55.18408642316555
593,-292.4940412788118,214.42214319268442,35.06890316395157,5.593418305061031,120.1960787846313,1.6887506948546425,75.2622188972196,70.996556344711
791,-669.060406856054,69.62228556455551,38.19556270730449,34.990772989755314,114.77625110924008,1.621945792843555,22.136744095233393,9.08121186957727
746,348.0765249302293,98.33647162278707,43.43779927468752,-56.992107970018644,83.1480748968922,12.555973025091689,19.382007419091327,80.4778693977685
53,-22.950237735970802,100.58744188454857,37.81228696985836,-22.70114936104775,86.48289261111265,12.962756031260556,63.151281723070404,71.17151947706253
524,-546.4988711100457,203.10446260831242,41.369647287528494,28.12207350112805,105.39649614293405,4.492588101591336,38.9597270089802,47.270401263756035
318,-443.39021036527413,81.19456556459423,39.6532883163618,23.474791048518647,121.02430821032031,8.87832236247122,61.48530815754221,62.014927539714954
143,-100.04740973623736,216.8629927593232,45.04034849966185,-54.22199283453047,125.46971005610321,3.4331830314262755,71.58883889144617,27.48041709084089
913,-503.05871811781714,115.71415966836688,43.487213640388916,-1.0619181032437854,100.01430943531828,8.140290905195283,45.3453304052114,8.198244062964589
427,-749.1937707730033,179.30757132060847,46.12410907170052,46.22663456599876,85.72176440738261,11.780114039597835,52.09949028626637,49.39419563742359
110,-681.7937073001821,189.4583594293544,36.468900883721574,28.88221820867493,116.73253973527905,8.072623525607211,29.490848256785196,2.0213418019728087
912,38.00336274803823,87.57903492843212,40.19990794415229,-43.53155438143883,84.35971415449427,4.157307780736359,31.16744323225207,35.640408187593
809,-7.4370832880849775,207.36327721428373,42.66251391649648,-19.390754514834047,108.7058727746035,13.473620574235367,14.129572833983245,66.86393835190945
689,148.91072556695997,188.18408804339578,42.345618998364046,-55.13242382871003,124.14953209828964,8.783001161466576,76.85056703970113,73.95883554716302
542,-137.40361767073034,79.63353289190724,45.93305110010005,-37.04936772041828,109.45616697459525,4.378807454782259,15.385015035257338,12.679283469408064
212,-340.5919963740945,204.2189800138232,46.6772895235975,8.960173700403043,88.9372996314985,9.378808940373707,51.5996543512836,73.45858735627421
750,-390.8377769559416,155.48953299115425,41.31051633238364,-15.097330776917033,115.84997518680453,2.493362315525481,41.96529760448317,6.230377573186972
963,-403.5479792598015,78.2804780321215,42.808282067071055,32.93230575423942,82.69159108095569,10.67366894745192,16.294571411110287,68.02497350539875
324,-351.84949935372146,154.18828107217018,38.77823815004191,6.725199404876447,87.63604071745489,7.242910959733503,6.286817079574398,23.639701195190266
287,-35.86834370766661,194.99170219154442,35.05136826742583,-36.320656895006415,94.3553744808753,12.710452244769394,50.59312411378186,38.27555406379268
361,-546.4245639940104,184.65290027728008,45.986242274747546,16.396496083433146,105.87342989053896,2.19421098871183,6.848325954620752,16.630923461073266
772,-439.68325523186564,164.29506902463336,43.758900129012794,-7.1451044911970385,121.51518521750714,5.034498079952937,70.89698742869548,30.89334224462795
425,-930.810413768469,218.56838971077224,44.35916605684515,47.17116472867117,105.43853894444463,10.055751889729347,39.533888393408155,3.8261004909671086
